# Average annual utilization of renewable technologies, calculated using regional solar irradiance data and wind resource curves to adjust default assumptions
region,supplysector,subsector,stub.technology,year,capacity.factor
Central America and Caribbean,electricity,solar,PV_storage,2075,0.2513321703172524
Central Asia,electricity,solar,PV_storage,2075,0.21467569500481587
China,electricity,solar,PV_storage,2075,0.23988502942693368
EU-12,electricity,solar,PV_storage,2075,0.16551956929013956
EU-15,electricity,solar,PV_storage,2075,0.18318186896046496
Europe_Eastern,electricity,solar,PV_storage,2075,0.16287986929345916
Europe_Non_EU,electricity,solar,PV_storage,2075,0.21953476943749153
European Free Trade Association,electricity,solar,PV_storage,2075,0.10990575200899136
India,electricity,solar,PV_storage,2075,0.24736071886589228
Indonesia,electricity,solar,PV_storage,2075,0.23176457618965834
Japan,electricity,solar,PV_storage,2075,0.18912205972257043
Mexico,electricity,solar,PV_storage,2075,0.26843248309903095
Middle East,electricity,solar,PV_storage,2075,0.27372128033865095
Pakistan,electricity,solar,PV_storage,2075,0.2596185170291358
Russia,electricity,solar,PV_storage,2075,0.13021635173684187
South Africa,electricity,solar,PV_storage,2075,0.27614644654131004
South America_Northern,electricity,solar,PV_storage,2075,0.2430793287432556
South America_Southern,electricity,solar,PV_storage,2075,0.24065927618732555
South Asia,electricity,solar,PV_storage,2075,0.2547856195440274
South Korea,electricity,solar,PV_storage,2075,0.2092269282094016
Southeast Asia,electricity,solar,PV_storage,2075,0.23772870939768762
Taiwan,electricity,solar,PV_storage,2075,0.19995844301815907
Argentina,electricity,solar,PV_storage,2075,0.2328519317528795
Colombia,electricity,solar,PV_storage,2075,0.21884005641796464
USA,electricity,solar,PV,2080,0.20000027926248137
Africa_Eastern,electricity,solar,PV,2080,0.28236371581918507
Africa_Northern,electricity,solar,PV,2080,0.28019915348303226
Africa_Southern,electricity,solar,PV,2080,0.2755417615118509
Africa_Western,electricity,solar,PV,2080,0.273568227235575
Australia_NZ,electricity,solar,PV,2080,0.27252165231737924
Brazil,electricity,solar,PV,2080,0.24671449411966645
Canada,electricity,solar,PV,2080,0.12978073368063
Central America and Caribbean,electricity,solar,PV,2080,0.2513321703172524
Central Asia,electricity,solar,PV,2080,0.21467569500481587
China,electricity,solar,PV,2080,0.23988502942693368
EU-12,electricity,solar,PV,2080,0.16551956929013956
EU-15,electricity,solar,PV,2080,0.18318186896046496
Europe_Eastern,electricity,solar,PV,2080,0.16287986929345916
Europe_Non_EU,electricity,solar,PV,2080,0.21953476943749153
European Free Trade Association,electricity,solar,PV,2080,0.10990575200899136
India,electricity,solar,PV,2080,0.24736071886589228
Indonesia,electricity,solar,PV,2080,0.23176457618965834
Japan,electricity,solar,PV,2080,0.18912205972257043
Mexico,electricity,solar,PV,2080,0.26843248309903095
Middle East,electricity,solar,PV,2080,0.27372128033865095
Pakistan,electricity,solar,PV,2080,0.2596185170291358
Russia,electricity,solar,PV,2080,0.13021635173684187
South Africa,electricity,solar,PV,2080,0.27614644654131004
South America_Northern,electricity,solar,PV,2080,0.2430793287432556
South America_Southern,electricity,solar,PV,2080,0.24065927618732555
South Asia,electricity,solar,PV,2080,0.2547856195440274
South Korea,electricity,solar,PV,2080,0.2092269282094016
Southeast Asia,electricity,solar,PV,2080,0.23772870939768762
Taiwan,electricity,solar,PV,2080,0.19995844301815907
Argentina,electricity,solar,PV,2080,0.2328519317528795
Colombia,electricity,solar,PV,2080,0.21884005641796464
USA,electricity,solar,PV_storage,2080,0.20000027926248137
Africa_Eastern,electricity,solar,PV_storage,2080,0.28236371581918507
Africa_Northern,electricity,solar,PV_storage,2080,0.28019915348303226
Africa_Southern,electricity,solar,PV_storage,2080,0.2755417615118509
Africa_Western,electricity,solar,PV_storage,2080,0.273568227235575
Australia_NZ,electricity,solar,PV_storage,2080,0.27252165231737924
Brazil,electricity,solar,PV_storage,2080,0.24671449411966645
Canada,electricity,solar,PV_storage,2080,0.12978073368063
Central America and Caribbean,electricity,solar,PV_storage,2080,0.2513321703172524
Central Asia,electricity,solar,PV_storage,2080,0.21467569500481587
China,electricity,solar,PV_storage,2080,0.23988502942693368
EU-12,electricity,solar,PV_storage,2080,0.16551956929013956
EU-15,electricity,solar,PV_storage,2080,0.18318186896046496
Europe_Eastern,electricity,solar,PV_storage,2080,0.16287986929345916
Europe_Non_EU,electricity,solar,PV_storage,2080,0.21953476943749153
European Free Trade Association,electricity,solar,PV_storage,2080,0.10990575200899136
India,electricity,solar,PV_storage,2080,0.24736071886589228
Indonesia,electricity,solar,PV_storage,2080,0.23176457618965834
Japan,electricity,solar,PV_storage,2080,0.18912205972257043
Mexico,electricity,solar,PV_storage,2080,0.26843248309903095
Middle East,electricity,solar,PV_storage,2080,0.27372128033865095
Pakistan,electricity,solar,PV_storage,2080,0.2596185170291358
Russia,electricity,solar,PV_storage,2080,0.13021635173684187
South Africa,electricity,solar,PV_storage,2080,0.27614644654131004
South America_Northern,electricity,solar,PV_storage,2080,0.2430793287432556
South America_Southern,electricity,solar,PV_storage,2080,0.24065927618732555
South Asia,electricity,solar,PV_storage,2080,0.2547856195440274
South Korea,electricity,solar,PV_storage,2080,0.2092269282094016
Southeast Asia,electricity,solar,PV_storage,2080,0.23772870939768762
Taiwan,electricity,solar,PV_storage,2080,0.19995844301815907
Argentina,electricity,solar,PV_storage,2080,0.2328519317528795
Colombia,electricity,solar,PV_storage,2080,0.21884005641796464
USA,electricity,solar,PV,2085,0.20000027926248137
Africa_Eastern,electricity,solar,PV,2085,0.28236371581918507
Africa_Northern,electricity,solar,PV,2085,0.28019915348303226
Africa_Southern,electricity,solar,PV,2085,0.2755417615118509
Africa_Western,electricity,solar,PV,2085,0.273568227235575
Australia_NZ,electricity,solar,PV,2085,0.27252165231737924
Brazil,electricity,solar,PV,2085,0.24671449411966645
Canada,electricity,solar,PV,2085,0.12978073368063
Central America and Caribbean,electricity,solar,PV,2085,0.2513321703172524
Central Asia,electricity,solar,PV,2085,0.21467569500481587
China,electricity,solar,PV,2085,0.23988502942693368
EU-12,electricity,solar,PV,2085,0.16551956929013956
EU-15,electricity,solar,PV,2085,0.18318186896046496
Europe_Eastern,electricity,solar,PV,2085,0.16287986929345916
Europe_Non_EU,electricity,solar,PV,2085,0.21953476943749153
European Free Trade Association,electricity,solar,PV,2085,0.10990575200899136
India,electricity,solar,PV,2085,0.24736071886589228
Indonesia,electricity,solar,PV,2085,0.23176457618965834
Japan,electricity,solar,PV,2085,0.18912205972257043
Mexico,electricity,solar,PV,2085,0.26843248309903095
Middle East,electricity,solar,PV,2085,0.27372128033865095
Pakistan,electricity,solar,PV,2085,0.2596185170291358
Russia,electricity,solar,PV,2085,0.13021635173684187
South Africa,electricity,solar,PV,2085,0.27614644654131004
South America_Northern,electricity,solar,PV,2085,0.2430793287432556
South America_Southern,electricity,solar,PV,2085,0.24065927618732555
South Asia,electricity,solar,PV,2085,0.2547856195440274
South Korea,electricity,solar,PV,2085,0.2092269282094016
Southeast Asia,electricity,solar,PV,2085,0.23772870939768762
Taiwan,electricity,solar,PV,2085,0.19995844301815907
Argentina,electricity,solar,PV,2085,0.2328519317528795
Colombia,electricity,solar,PV,2085,0.21884005641796464
USA,electricity,solar,PV_storage,2085,0.20000027926248137
Africa_Eastern,electricity,solar,PV_storage,2085,0.28236371581918507
Africa_Northern,electricity,solar,PV_storage,2085,0.28019915348303226
Africa_Southern,electricity,solar,PV_storage,2085,0.2755417615118509
Africa_Western,electricity,solar,PV_storage,2085,0.273568227235575
Australia_NZ,electricity,solar,PV_storage,2085,0.27252165231737924
Brazil,electricity,solar,PV_storage,2085,0.24671449411966645
Canada,electricity,solar,PV_storage,2085,0.12978073368063
Central America and Caribbean,electricity,solar,PV_storage,2085,0.2513321703172524
Central Asia,electricity,solar,PV_storage,2085,0.21467569500481587
China,electricity,solar,PV_storage,2085,0.23988502942693368
EU-12,electricity,solar,PV_storage,2085,0.16551956929013956
EU-15,electricity,solar,PV_storage,2085,0.18318186896046496
Europe_Eastern,electricity,solar,PV_storage,2085,0.16287986929345916
Europe_Non_EU,electricity,solar,PV_storage,2085,0.21953476943749153
European Free Trade Association,electricity,solar,PV_storage,2085,0.10990575200899136
India,electricity,solar,PV_storage,2085,0.24736071886589228
Indonesia,electricity,solar,PV_storage,2085,0.23176457618965834
Japan,electricity,solar,PV_storage,2085,0.18912205972257043
Mexico,electricity,solar,PV_storage,2085,0.26843248309903095
Middle East,electricity,solar,PV_storage,2085,0.27372128033865095
Pakistan,electricity,solar,PV_storage,2085,0.2596185170291358
Russia,electricity,solar,PV_storage,2085,0.13021635173684187
South Africa,electricity,solar,PV_storage,2085,0.27614644654131004
South America_Northern,electricity,solar,PV_storage,2085,0.2430793287432556
South America_Southern,electricity,solar,PV_storage,2085,0.24065927618732555
South Asia,electricity,solar,PV_storage,2085,0.2547856195440274
South Korea,electricity,solar,PV_storage,2085,0.2092269282094016
Southeast Asia,electricity,solar,PV_storage,2085,0.23772870939768762
Taiwan,electricity,solar,PV_storage,2085,0.19995844301815907
Argentina,electricity,solar,PV_storage,2085,0.2328519317528795
Colombia,electricity,solar,PV_storage,2085,0.21884005641796464
USA,electricity,solar,PV,2090,0.20000027926248137
Africa_Eastern,electricity,solar,PV,2090,0.28236371581918507
Africa_Northern,electricity,solar,PV,2090,0.28019915348303226
Africa_Southern,electricity,solar,PV,2090,0.2755417615118509
Africa_Western,electricity,solar,PV,2090,0.273568227235575
Australia_NZ,electricity,solar,PV,2090,0.27252165231737924
Brazil,electricity,solar,PV,2090,0.24671449411966645
Canada,electricity,solar,PV,2090,0.12978073368063
Central America and Caribbean,electricity,solar,PV,2090,0.2513321703172524
Central Asia,electricity,solar,PV,2090,0.21467569500481587
China,electricity,solar,PV,2090,0.23988502942693368
EU-12,electricity,solar,PV,2090,0.16551956929013956
EU-15,electricity,solar,PV,2090,0.18318186896046496
Europe_Eastern,electricity,solar,PV,2090,0.16287986929345916
Europe_Non_EU,electricity,solar,PV,2090,0.21953476943749153
European Free Trade Association,electricity,solar,PV,2090,0.10990575200899136
India,electricity,solar,PV,2090,0.24736071886589228
Indonesia,electricity,solar,PV,2090,0.23176457618965834
Japan,electricity,solar,PV,2090,0.18912205972257043
Mexico,electricity,solar,PV,2090,0.26843248309903095
Middle East,electricity,solar,PV,2090,0.27372128033865095
Pakistan,electricity,solar,PV,2090,0.2596185170291358
Russia,electricity,solar,PV,2090,0.13021635173684187
South Africa,electricity,solar,PV,2090,0.27614644654131004
South America_Northern,electricity,solar,PV,2090,0.2430793287432556
South America_Southern,electricity,solar,PV,2090,0.24065927618732555
South Asia,electricity,solar,PV,2090,0.2547856195440274
South Korea,electricity,solar,PV,2090,0.2092269282094016
Southeast Asia,electricity,solar,PV,2090,0.23772870939768762
Taiwan,electricity,solar,PV,2090,0.19995844301815907
Argentina,electricity,solar,PV,2090,0.2328519317528795
Colombia,electricity,solar,PV,2090,0.21884005641796464
USA,electricity,solar,PV_storage,2090,0.20000027926248137
Africa_Eastern,electricity,solar,PV_storage,2090,0.28236371581918507
Africa_Northern,electricity,solar,PV_storage,2090,0.28019915348303226
Africa_Southern,electricity,solar,PV_storage,2090,0.2755417615118509
Africa_Western,electricity,solar,PV_storage,2090,0.273568227235575
Australia_NZ,electricity,solar,PV_storage,2090,0.27252165231737924
Brazil,electricity,solar,PV_storage,2090,0.24671449411966645
Canada,electricity,solar,PV_storage,2090,0.12978073368063
Central America and Caribbean,electricity,solar,PV_storage,2090,0.2513321703172524
Central Asia,electricity,solar,PV_storage,2090,0.21467569500481587
China,electricity,solar,PV_storage,2090,0.23988502942693368
EU-12,electricity,solar,PV_storage,2090,0.16551956929013956
EU-15,electricity,solar,PV_storage,2090,0.18318186896046496
Europe_Eastern,electricity,solar,PV_storage,2090,0.16287986929345916
Europe_Non_EU,electricity,solar,PV_storage,2090,0.21953476943749153
European Free Trade Association,electricity,solar,PV_storage,2090,0.10990575200899136
India,electricity,solar,PV_storage,2090,0.24736071886589228
Indonesia,electricity,solar,PV_storage,2090,0.23176457618965834
Japan,electricity,solar,PV_storage,2090,0.18912205972257043
Mexico,electricity,solar,PV_storage,2090,0.26843248309903095
Middle East,electricity,solar,PV_storage,2090,0.27372128033865095
Pakistan,electricity,solar,PV_storage,2090,0.2596185170291358
Russia,electricity,solar,PV_storage,2090,0.13021635173684187
South Africa,electricity,solar,PV_storage,2090,0.27614644654131004
South America_Northern,electricity,solar,PV_storage,2090,0.2430793287432556
South America_Southern,electricity,solar,PV_storage,2090,0.24065927618732555
South Asia,electricity,solar,PV_storage,2090,0.2547856195440274
South Korea,electricity,solar,PV_storage,2090,0.2092269282094016
Southeast Asia,electricity,solar,PV_storage,2090,0.23772870939768762
Taiwan,electricity,solar,PV_storage,2090,0.19995844301815907
Argentina,electricity,solar,PV_storage,2090,0.2328519317528795
Colombia,electricity,solar,PV_storage,2090,0.21884005641796464
USA,electricity,solar,PV,2095,0.20000027926248137
Africa_Eastern,electricity,solar,PV,2095,0.28236371581918507
Africa_Northern,electricity,solar,PV,2095,0.28019915348303226
Africa_Southern,electricity,solar,PV,2095,0.2755417615118509
Africa_Western,electricity,solar,PV,2095,0.273568227235575
Australia_NZ,electricity,solar,PV,2095,0.27252165231737924
Brazil,electricity,solar,PV,2095,0.24671449411966645
Canada,electricity,solar,PV,2095,0.12978073368063
Central America and Caribbean,electricity,solar,PV,2095,0.2513321703172524
Central Asia,electricity,solar,PV,2095,0.21467569500481587
China,electricity,solar,PV,2095,0.23988502942693368
EU-12,electricity,solar,PV,2095,0.16551956929013956
EU-15,electricity,solar,PV,2095,0.18318186896046496
Europe_Eastern,electricity,solar,PV,2095,0.16287986929345916
Europe_Non_EU,electricity,solar,PV,2095,0.21953476943749153
European Free Trade Association,electricity,solar,PV,2095,0.10990575200899136
India,electricity,solar,PV,2095,0.24736071886589228
Indonesia,electricity,solar,PV,2095,0.23176457618965834
Japan,electricity,solar,PV,2095,0.18912205972257043
Mexico,electricity,solar,PV,2095,0.26843248309903095
Middle East,electricity,solar,PV,2095,0.27372128033865095
Pakistan,electricity,solar,PV,2095,0.2596185170291358
Russia,electricity,solar,PV,2095,0.13021635173684187
South Africa,electricity,solar,PV,2095,0.27614644654131004
South America_Northern,electricity,solar,PV,2095,0.2430793287432556
South America_Southern,electricity,solar,PV,2095,0.24065927618732555
South Asia,electricity,solar,PV,2095,0.2547856195440274
South Korea,electricity,solar,PV,2095,0.2092269282094016
Southeast Asia,electricity,solar,PV,2095,0.23772870939768762
Taiwan,electricity,solar,PV,2095,0.19995844301815907
Argentina,electricity,solar,PV,2095,0.2328519317528795
Colombia,electricity,solar,PV,2095,0.21884005641796464
USA,electricity,solar,PV_storage,2095,0.20000027926248137
Africa_Eastern,electricity,solar,PV_storage,2095,0.28236371581918507
Africa_Northern,electricity,solar,PV_storage,2095,0.28019915348303226
Africa_Southern,electricity,solar,PV_storage,2095,0.2755417615118509
Africa_Western,electricity,solar,PV_storage,2095,0.273568227235575
Australia_NZ,electricity,solar,PV_storage,2095,0.27252165231737924
